PGM_ID,HSE_ID,HSE_MEASURE_ID,TABLE_CODE,CODE_DESC,CODE,MEASURE_CMNTS
15619,12861,116,CLECS,Chinese List of Existing Chemical substances,SOAF,"* Legacy Program 
* At time of review, Component meets EU article & global inventory exemptions

NOTE: 
* Programs initiated after 3/01/13 require Reinforcement CIRF
* Old programs = confirm adhesive, oil, and basic materials are existing GY material"
15619,12861,117,NZTSD,New Zealand Toxic Substances Database,,"* Legacy Program 
* At time of review, Component meets EU article & global inventory exemptions

NOTE: 
* Programs initiated after 3/01/13 require Reinforcement CIRF
* Old programs = confirm adhesive, oil, and basic materials are existing GY material"
15619,12861,202,TAIWANECN,Taiwan Existing and New Chemical Notification,ENCS,"* Legacy Program 
* At time of review, Component meets EU article & global inventory exemptions

NOTE: 
* Programs initiated after 3/01/13 require Reinforcement CIRF
* Old programs = confirm adhesive, oil, and basic materials are existing GY material"
13247,13283,90,MSDS,MSDS Requirement,MSDS,Require updated SDS
13247,13283,91,TSCA,TSCA Certificate,TSCA,
13247,13283,108,TSCASEC,"TSCA Sections 4,5,6,7,8 or 12 ",,Supplier did not supply information
18797,13743,90,MSDS,MSDS Requirement,MSDS,
18797,13743,91,TSCA,TSCA Certificate,TSCA,
18797,13743,108,TSCASEC,"TSCA Sections 4,5,6,7,8 or 12 ",,
18797,13743,109,CEPA,Canadian Environmental Protection Act,,
13247,13283,109,CEPA,Canadian Environmental Protection Act,,"At review listed excempt for IECSC,EINECS,TSCA,PICCS,ENCS,ECL,DSL,AICS
No information available for NZIoC, Turkey."
13247,13283,110,EINECS,European Inventory of Existing Commercial Chemical,CEPA,"At review listed excempt for IECSC,EINECS,TSCA,PICCS,ENCS,ECL,DSL,AICS
No information available for NZIoC, Turkey."
13247,13283,111,ELINCS,European REACH,CEPAN,See Supplier REACH statement
13247,13283,112,AICS,Australian Inventory of chemical Substances,ELINCS,"At review listed excempt for IECSC,EINECS,TSCA,PICCS,ENCS,ECL,DSL,AICS
No information available for NZIoC, Turkey."
13247,13283,113,ENCS,Japanese Existing and New Chemical substances,EINECS,"At review listed excempt for IECSC,EINECS,TSCA,PICCS,ENCS,ECL,DSL,AICS
No information available for NZIoC, Turkey."
13247,13283,114,ECL,Korean Existing Chemicals Inventory,KKDIK,"At review listed excempt for IECSC,EINECS,TSCA,PICCS,ENCS,ECL,DSL,AICS
No information available for NZIoC, Turkey."
13247,13283,115,PICCS,Philippine Inventory of Chemicals and Chemic,SERB,"At review listed excempt for IECSC,EINECS,TSCA,PICCS,ENCS,ECL,DSL,AICS
No information available for NZIoC, Turkey."
13247,13283,116,CLECS,Chinese List of Existing Chemical substances,SOAF,"At review listed excempt for IECSC,EINECS,TSCA,PICCS,ENCS,ECL,DSL,AICS
No information available for NZIoC, Turkey."
13247,13283,117,NZTSD,New Zealand Toxic Substances Database,,"At review listed excempt for IECSC,EINECS,TSCA,PICCS,ENCS,ECL,DSL,AICS
No information available for NZIoC, Turkey."
13247,13283,202,TAIWANECN,Taiwan Existing and New Chemical Notification,ENCS,"At review listed excempt for IECSC,EINECS,TSCA,PICCS,ENCS,ECL,DSL,AICS
No information available for NZIoC, Turkey."
18797,13743,110,EINECS,European Inventory of Existing Commercial Chemical,CEPA,
18797,13743,111,ELINCS,European REACH,CEPAN,
18797,13743,112,AICS,Australian Inventory of chemical Substances,ELINCS,
18797,13743,113,ENCS,Japanese Existing and New Chemical substances,EINECS,
18797,13743,114,ECL,Korean Existing Chemicals Inventory,KKDIK,
18797,13743,115,PICCS,Philippine Inventory of Chemicals and Chemic,SERB,
18797,13743,116,CLECS,Chinese List of Existing Chemical substances,SOAF,
18797,13743,117,NZTSD,New Zealand Toxic Substances Database,,
18797,13743,202,TAIWANECN,Taiwan Existing and New Chemical Notification,ENCS,
17639,11905,90,MSDS,MSDS Requirement,MSDS,
17639,11905,91,TSCA,TSCA Certificate,TSCA,
17639,11905,108,TSCASEC,"TSCA Sections 4,5,6,7,8 or 12 ",,
17639,11905,109,CEPA,Canadian Environmental Protection Act,,
17639,11905,110,EINECS,European Inventory of Existing Commercial Chemical,CEPA,
17639,11905,111,ELINCS,European REACH,CEPAN,
17639,11905,112,AICS,Australian Inventory of chemical Substances,ELINCS,
17639,11905,113,ENCS,Japanese Existing and New Chemical substances,EINECS,
17639,11905,114,ECL,Korean Existing Chemicals Inventory,KKDIK,
17639,11905,115,PICCS,Philippine Inventory of Chemicals and Chemic,SERB,
17639,11905,116,CLECS,Chinese List of Existing Chemical substances,SOAF,
17639,11905,117,NZTSD,New Zealand Toxic Substances Database,,
17639,11905,202,TAIWANECN,Taiwan Existing and New Chemical Notification,ENCS,
15097,9042,90,MSDS,MSDS Requirement,MSDS,"* SDS identifies hazards/controls
* Possible combustible dust/explosion hazard - follow proper handling"
15097,9042,91,TSCA,TSCA Certificate,TSCA,"* Listed/Exempt for the following inventories @ time of review per CIRF: TSCA, DSL/NDSL, EINECS, AICS, ENCS, KECL, PICCS, IECSA (China), & NZIoC."
15097,9042,108,TSCASEC,"TSCA Sections 4,5,6,7,8 or 12 ",,* No known SNURS apply at time of review
15097,9042,109,CEPA,Canadian Environmental Protection Act,,"* Listed/Exempt for the following inventories @ time of review per CIRF: TSCA, DSL/NDSL, EINECS, AICS, ENCS, KECL, PICCS, IECSA (China), & NZIoC."
15097,9042,110,EINECS,European Inventory of Existing Commercial Chemical,CEPA,"* Listed/Exempt for the following inventories @ time of review per CIRF: TSCA, DSL/NDSL, EINECS, AICS, ENCS, KECL, PICCS, IECSA (China), & NZIoC."
15097,9042,111,ELINCS,European REACH,CEPAN,* 67701-03-5 exempt per Annex IV Article 2(7)(a)
15097,9042,112,AICS,Australian Inventory of chemical Substances,ELINCS,"* Listed/Exempt for the following inventories @ time of review per CIRF: TSCA, DSL/NDSL, EINECS, AICS, ENCS, KECL, PICCS, IECSA (China), & NZIoC."
15097,9042,113,ENCS,Japanese Existing and New Chemical substances,EINECS,"* Listed/Exempt for the following inventories @ time of review per CIRF: TSCA, DSL/NDSL, EINECS, AICS, ENCS, KECL, PICCS, IECSA (China), & NZIoC."
15097,9042,114,ECL,Korean Existing Chemicals Inventory,KKDIK,"* Listed/Exempt for the following inventories @ time of review per CIRF: TSCA, DSL/NDSL, EINECS, AICS, ENCS, KECL, PICCS, IECSA (China), & NZIoC."
15097,9042,115,PICCS,Philippine Inventory of Chemicals and Chemic,SERB,"* Listed/Exempt for the following inventories @ time of review per CIRF: TSCA, DSL/NDSL, EINECS, AICS, ENCS, KECL, PICCS, IECSA (China), & NZIoC."
15097,9042,116,CLECS,Chinese List of Existing Chemical substances,SOAF,"* Listed/Exempt for the following inventories @ time of review per CIRF: TSCA, DSL/NDSL, EINECS, AICS, ENCS, KECL, PICCS, IECSA (China), & NZIoC."
15097,9042,117,NZTSD,New Zealand Toxic Substances Database,,"* Listed/Exempt for the following inventories @ time of review per CIRF: TSCA, DSL/NDSL, EINECS, AICS, ENCS, KECL, PICCS, IECSA (China), & NZIoC."
15097,9042,202,TAIWANECN,Taiwan Existing and New Chemical Notification,ENCS,N/A
15350,12102,90,MSDS,MSDS Requirement,MSDS,SDS identifies hazards & controls
15350,12102,91,TSCA,TSCA Certificate,TSCA,Listed or Exempt for this regional inventory @ time of review (per MSDS)
15350,12102,108,TSCASEC,"TSCA Sections 4,5,6,7,8 or 12 ",,Supplier did not provide any information suggesting material is subject to any of these provisions.
15350,12102,109,CEPA,Canadian Environmental Protection Act,,Listed or Exempt for this regional inventory @ time of review (per MSDS)
15350,12102,110,EINECS,European Inventory of Existing Commercial Chemical,CEPA,Listed or Exempt for this regional inventory @ time of review (per MSDS)
15350,12102,111,ELINCS,European REACH,CEPAN,REACH External Communication: Lehmann & Voss & Co. KG 
15350,12102,112,AICS,Australian Inventory of chemical Substances,ELINCS,Listed or Exempt for this regional inventory @ time of review (per MSDS)
15350,12102,113,ENCS,Japanese Existing and New Chemical substances,EINECS,Listed or Exempt for this regional inventory @ time of review (per LOLI)
15350,12102,114,ECL,Korean Existing Chemicals Inventory,KKDIK,Listed or Exempt for this regional inventory @ time of review (per LOLI)
15350,12102,115,PICCS,Philippine Inventory of Chemicals and Chemic,SERB,Listed or Exempt for this regional inventory @ time of review (per LOLI)
15350,12102,116,CLECS,Chinese List of Existing Chemical substances,SOAF,Listed or Exempt for this regional inventory @ time of review (per LOLI)
15350,12102,117,NZTSD,New Zealand Toxic Substances Database,,Listed or Exempt for this regional inventory @ time of review (per LOLI)
15350,12102,202,TAIWANECN,Taiwan Existing and New Chemical Notification,ENCS,
17821,12501,90,MSDS,MSDS Requirement,MSDS,
17821,12501,91,TSCA,TSCA Certificate,TSCA,
17821,12501,108,TSCASEC,"TSCA Sections 4,5,6,7,8 or 12 ",,
17821,12501,109,CEPA,Canadian Environmental Protection Act,,
17821,12501,110,EINECS,European Inventory of Existing Commercial Chemical,CEPA,
17821,12501,111,ELINCS,European REACH,CEPAN,
17821,12501,112,AICS,Australian Inventory of chemical Substances,ELINCS,
17821,12501,113,ENCS,Japanese Existing and New Chemical substances,EINECS,
17821,12501,114,ECL,Korean Existing Chemicals Inventory,KKDIK,
17821,12501,115,PICCS,Philippine Inventory of Chemicals and Chemic,SERB,
17821,12501,116,CLECS,Chinese List of Existing Chemical substances,SOAF,
17821,12501,117,NZTSD,New Zealand Toxic Substances Database,,
17821,12501,202,TAIWANECN,Taiwan Existing and New Chemical Notification,ENCS,
15129,12968,90,MSDS,MSDS Requirement,MSDS,"* Legacy Program 
* At time of review, Component meets EU article & global inventory exemptions

NOTE: 
* Programs initiated after 3/01/13 require Reinforcement CIRF
* Old programs = confirm adhesive, oil, and basic materials are existing GY material"
15129,12968,91,TSCA,TSCA Certificate,TSCA,"* Legacy Program 
* At time of review, Component meets EU article & global inventory exemptions

NOTE: 
* Programs initiated after 3/01/13 require Reinforcement CIRF
* Old programs = confirm adhesive, oil, and basic materials are existing GY material"
15129,12968,108,TSCASEC,"TSCA Sections 4,5,6,7,8 or 12 ",,"* Legacy Program 
* At time of review, Component meets EU article & global inventory exemptions

NOTE: 
* Programs initiated after 3/01/13 require Reinforcement CIRF
* Old programs = confirm adhesive, oil, and basic materials are existing GY material"
15129,12968,109,CEPA,Canadian Environmental Protection Act,,"* Legacy Program 
* At time of review, Component meets EU article & global inventory exemptions

NOTE: 
* Programs initiated after 3/01/13 require Reinforcement CIRF
* Old programs = confirm adhesive, oil, and basic materials are existing GY material"
15129,12968,110,EINECS,European Inventory of Existing Commercial Chemical,CEPA,"* Legacy Program 
* At time of review, Component meets EU article & global inventory exemptions

NOTE: 
* Programs initiated after 3/01/13 require Reinforcement CIRF
* Old programs = confirm adhesive, oil, and basic materials are existing GY material"
15129,12968,111,ELINCS,European REACH,CEPAN,"* Legacy Program 
* At time of review, Component meets EU article & global inventory exemptions

NOTE: 
* Programs initiated after 3/01/13 require Reinforcement CIRF
* Old programs = confirm adhesive, oil, and basic materials are existing GY material"
15129,12968,112,AICS,Australian Inventory of chemical Substances,ELINCS,"* Legacy Program 
* At time of review, Component meets EU article & global inventory exemptions

NOTE: 
* Programs initiated after 3/01/13 require Reinforcement CIRF
* Old programs = confirm adhesive, oil, and basic materials are existing GY material"
15129,12968,113,ENCS,Japanese Existing and New Chemical substances,EINECS,"* Legacy Program 
* At time of review, Component meets EU article & global inventory exemptions

NOTE: 
* Programs initiated after 3/01/13 require Reinforcement CIRF
* Old programs = confirm adhesive, oil, and basic materials are existing GY material"
18699,13683,90,MSDS,MSDS Requirement,MSDS,
18699,13683,91,TSCA,TSCA Certificate,TSCA,
18699,13683,108,TSCASEC,"TSCA Sections 4,5,6,7,8 or 12 ",,
18699,13683,109,CEPA,Canadian Environmental Protection Act,,
18699,13683,110,EINECS,European Inventory of Existing Commercial Chemical,CEPA,
18699,13683,111,ELINCS,European REACH,CEPAN,
14665,8501,113,ENCS,Japanese Existing and New Chemical substances,EINECS,"* Listed/Exempt for all applicable inventories @ time of review per MSDS
* NR meets ?naturally occurring material? TSCA & REACH exemptions provided no substances are added to it for purposes other than stabilization
"
14665,8501,114,ECL,Korean Existing Chemicals Inventory,KKDIK,"* Listed/Exempt for all applicable inventories @ time of review per MSDS
* NR meets ?naturally occurring material? TSCA & REACH exemptions provided no substances are added to it for purposes other than stabilization
"
14665,8501,115,PICCS,Philippine Inventory of Chemicals and Chemic,SERB,"* Listed/Exempt for all applicable inventories @ time of review per MSDS
* NR meets ?naturally occurring material? TSCA & REACH exemptions provided no substances are added to it for purposes other than stabilization
"
14665,8501,116,CLECS,Chinese List of Existing Chemical substances,SOAF,"* Listed/Exempt for all applicable inventories @ time of review per MSDS
* NR meets ?naturally occurring material? TSCA & REACH exemptions provided no substances are added to it for purposes other than stabilization
"
14665,8501,117,NZTSD,New Zealand Toxic Substances Database,,"* Listed/Exempt for all applicable inventories @ time of review per MSDS
* NR meets ?naturally occurring material? TSCA & REACH exemptions provided no substances are added to it for purposes other than stabilization
"
14665,8501,202,TAIWANECN,Taiwan Existing and New Chemical Notification,ENCS,
18698,13682,90,MSDS,MSDS Requirement,MSDS,
18698,13682,91,TSCA,TSCA Certificate,TSCA,
18698,13682,108,TSCASEC,"TSCA Sections 4,5,6,7,8 or 12 ",,
18698,13682,109,CEPA,Canadian Environmental Protection Act,,
18698,13682,110,EINECS,European Inventory of Existing Commercial Chemical,CEPA,
18699,13683,112,AICS,Australian Inventory of chemical Substances,ELINCS,
18699,13683,113,ENCS,Japanese Existing and New Chemical substances,EINECS,
18698,13682,111,ELINCS,European REACH,CEPAN,
18698,13682,112,AICS,Australian Inventory of chemical Substances,ELINCS,
18698,13682,113,ENCS,Japanese Existing and New Chemical substances,EINECS,
18698,13682,114,ECL,Korean Existing Chemicals Inventory,KKDIK,
18698,13682,115,PICCS,Philippine Inventory of Chemicals and Chemic,SERB,
18698,13682,116,CLECS,Chinese List of Existing Chemical substances,SOAF,
18698,13682,117,NZTSD,New Zealand Toxic Substances Database,,
18698,13682,202,TAIWANECN,Taiwan Existing and New Chemical Notification,ENCS,
18699,13683,114,ECL,Korean Existing Chemicals Inventory,KKDIK,
18699,13683,115,PICCS,Philippine Inventory of Chemicals and Chemic,SERB,
18699,13683,116,CLECS,Chinese List of Existing Chemical substances,SOAF,
18699,13683,117,NZTSD,New Zealand Toxic Substances Database,,
