,PGM_ID,HSE_ID,HSE_MEASURE_ID,TABLE_CODE,CODE_DESC,CODE,MEASURE_CMNTS
37309,143188,38301,117,NZTSD,New Zealand Toxic Substances Database,,
37310,143188,38301,202,TAIWANECN,Taiwan Existing and New Chemical Notification,ENCS,
37311,143188,38301,203,ISHL,Japanese Industrial Safety and Health Law,,
37312,139594,36622,90,MSDS,MSDS Requirement,MSDS, Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions
37313,139594,36622,91,TSCA,TSCA Certificate,TSCA, Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions
37314,139594,36622,108,TSCASEC,"TSCA Sections 4,5,6,7,8 or 12 ",,
37315,139594,36622,109,CEPA,Canadian Environmental Protection Act,,
37316,139594,36622,110,EINECS,European Inventory of Existing Commercial Chemical,CEPAD, Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions
37317,139594,36622,111,ELINCS,European REACH,CEPAN, Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions
37318,139594,36622,112,AICS,Australian Inventory of chemical Substances,ELINCS, Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions
37319,139594,36622,113,ENCS,Japanese Existing and New Chemical substances,EINECS, Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions
37320,139594,36622,114,ECL,Korean Existing Chemicals Inventory,KKDIK, Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions
37321,139594,36622,115,PICCS,Philippine Inventory of Chemicals and Chemic,SERB, Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions
37322,139594,36622,116,CLECS,Chinese List of Existing Chemical substances,SOAF, Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions
37323,139594,36622,117,NZTSD,New Zealand Toxic Substances Database,,
37324,139594,36622,202,TAIWANECN,Taiwan Existing and New Chemical Notification,ENCS, Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions
37325,139594,36622,203,ISHL,Japanese Industrial Safety and Health Law,,
37326,139594,36622,204,KKDIK,Turkey REACH compliance check completed,,
37327,139594,36622,205,CEPAN,Canadian Environmental Protection Act NDSL,ISHL, Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions
37328,139594,36622,206,SERB,Serbia,JAPAN, Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions
37329,139594,36622,207,IND,Indonesia,,
37330,139594,36622,208,THAI,Thailand,,
37331,139594,36622,209,TAIW,Taiwan,IND, Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions
37332,139594,36622,210,SOAF,South Africa,THAI, Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions
37333,139594,36622,211,JAP,Japan,IECSA, Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions
37334,142272,37721,114,ECL,Korean Existing Chemicals Inventory,KKDIK,EMEA region not being considered for approval
37335,142272,37721,115,PICCS,Philippine Inventory of Chemicals and Chemic,SERB,EMEA region not being considered for approval
37336,142272,37721,116,CLECS,Chinese List of Existing Chemical substances,SOAF,EMEA region not being considered for approval
37337,142272,37721,117,NZTSD,New Zealand Toxic Substances Database,,
37338,142272,37721,202,TAIWANECN,Taiwan Existing and New Chemical Notification,ENCS,Listed per CIRF-like Documents
37339,142272,37721,203,ISHL,Japanese Industrial Safety and Health Law,,
37340,142272,37721,204,KKDIK,Turkey REACH compliance check completed,,
37341,142272,37721,205,CEPAN,Canadian Environmental Protection Act NDSL,ISHL,Listed per CIRF-like Documents
37342,142272,37721,206,SERB,Serbia,JAPAN,Undetermined
37343,142272,37721,207,IND,Indonesia,,
37344,142272,37721,208,THAI,Thailand,,
37345,142272,37721,209,TAIW,Taiwan,IND,Undetermined 
37346,142272,37721,210,SOAF,South Africa,THAI,Undetermined 
37347,142272,37721,211,JAP,Japan,IECSA,Listed per CIRF-like Documents
37348,143188,38301,204,KKDIK,Turkey REACH compliance check completed,,
37349,143188,38301,205,CEPAN,Canadian Environmental Protection Act NDSL,ISHL,
37350,143188,38301,206,SERB,Serbia,JAPAN,
37351,143188,38301,207,IND,Indonesia,,
37352,143188,38301,208,THAI,Thailand,,
37353,143188,38301,209,TAIW,Taiwan,IND,
37354,143188,38301,210,SOAF,South Africa,THAI,
37355,143188,38301,211,JAP,Japan,IECSA,
37356,142892,38102,90,MSDS,MSDS Requirement,MSDS,"Per CIRF and SDS - not classified as hazardous 
 Natural Rubber is Exempt
"
37357,142892,38102,91,TSCA,TSCA Certificate,TSCA,"Natural Rubber is Exempt
"
37358,142892,38102,108,TSCASEC,"TSCA Sections 4,5,6,7,8 or 12 ",,
37359,142892,38102,109,CEPA,Canadian Environmental Protection Act,,
37360,142892,38102,110,EINECS,European Inventory of Existing Commercial Chemical,CEPAD,"Natural Rubber is Exempt
"
37361,142892,38102,111,ELINCS,European REACH,CEPAN,"Natural Rubber is Exempt
"
37362,142892,38102,112,AICS,Australian Inventory of chemical Substances,ELINCS,"Natural Rubber is Exempt
"
37363,142892,38102,113,ENCS,Japanese Existing and New Chemical substances,EINECS,"Natural Rubber is Exempt
"
37364,142892,38102,114,ECL,Korean Existing Chemicals Inventory,KKDIK,"Natural Rubber is Exempt
"
37365,142892,38102,115,PICCS,Philippine Inventory of Chemicals and Chemic,SERB,"Natural Rubber is Exempt
"
37366,142892,38102,116,CLECS,Chinese List of Existing Chemical substances,SOAF,"Natural Rubber is Exempt
"
37367,142892,38102,117,NZTSD,New Zealand Toxic Substances Database,,
37368,142892,38102,202,TAIWANECN,Taiwan Existing and New Chemical Notification,ENCS,"Natural Rubber is Exempt
"
37369,144462,39161,210,SOAF,South Africa,THAI,er supplier CIRF at the time of review component meets EU article and Global inventory exemptions
37370,136022,35721,108,TSCASEC,"TSCA Sections 4,5,6,7,8 or 12 ",,
37371,136022,35721,109,CEPA,Canadian Environmental Protection Act,,
37372,136022,35721,110,EINECS,European Inventory of Existing Commercial Chemical,CEPAD,DSL OK Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions
37373,136022,35721,111,ELINCS,European REACH,CEPAN,Not on NDSL - OK Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions
37374,136022,35721,112,AICS,Australian Inventory of chemical Substances,ELINCS,EU Reach Reg exempt OK Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions
37375,136022,35721,113,ENCS,Japanese Existing and New Chemical substances,EINECS,EU Reach Reg exempt OK Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions
37376,136022,35721,114,ECL,Korean Existing Chemicals Inventory,KKDIK,Turkey Reg exempt OK Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions
37377,136022,35721,115,PICCS,Philippine Inventory of Chemicals and Chemic,SERB,
37378,136022,35721,116,CLECS,Chinese List of Existing Chemical substances,SOAF,ENCS OK Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions
37379,136022,35721,117,NZTSD,New Zealand Toxic Substances Database,,
37380,136022,35721,202,TAIWANECN,Taiwan Existing and New Chemical Notification,ENCS,
37381,136022,35721,203,ISHL,Japanese Industrial Safety and Health Law,,ISHL OK Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions
37382,136022,35721,204,KKDIK,Turkey REACH compliance check completed,,IECSA OK Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions
37383,136022,35721,205,CEPAN,Canadian Environmental Protection Act NDSL,ISHL,
37384,142892,38102,203,ISHL,Japanese Industrial Safety and Health Law,,
37385,144462,39161,211,JAP,Japan,IECSA,er supplier CIRF at the time of review component meets EU article and Global inventory exemptions
37386,142892,38102,204,KKDIK,Turkey REACH compliance check completed,,
37387,142892,38102,205,CEPAN,Canadian Environmental Protection Act NDSL,ISHL,"Natural Rubber is Exempt
"
37388,142892,38102,206,SERB,Serbia,JAPAN,"Natural Rubber is Exempt
"
37389,142892,38102,207,IND,Indonesia,,
37390,142892,38102,208,THAI,Thailand,,
37391,142892,38102,209,TAIW,Taiwan,IND,"Natural Rubber is Exempt
"
37392,142892,38102,210,SOAF,South Africa,THAI,"Natural Rubber is Exempt
"
37393,142892,38102,211,JAP,Japan,IECSA,"Natural Rubber is Exempt
"
37394,144702,39341,90,MSDS,MSDS Requirement,MSDS,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions.
37395,144702,39341,91,TSCA,TSCA Certificate,TSCA,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions.
37396,144462,39161,90,MSDS,MSDS Requirement,MSDS,er supplier CIRF at the time of review component meets EU article and Global inventory exemptions
37397,144462,39161,91,TSCA,TSCA Certificate,TSCA,er supplier CIRF at the time of review component meets EU article and Global inventory exemptions
37398,144462,39161,108,TSCASEC,"TSCA Sections 4,5,6,7,8 or 12 ",,
37399,144462,39161,109,CEPA,Canadian Environmental Protection Act,,
37400,144462,39161,110,EINECS,European Inventory of Existing Commercial Chemical,CEPAD,er supplier CIRF at the time of review component meets EU article and Global inventory exemptions
37401,144462,39161,111,ELINCS,European REACH,CEPAN,er supplier CIRF at the time of review component meets EU article and Global inventory exemptions
37402,144462,39161,112,AICS,Australian Inventory of chemical Substances,ELINCS,er supplier CIRF at the time of review component meets EU article and Global inventory exemptions
37403,144462,39161,113,ENCS,Japanese Existing and New Chemical substances,EINECS,er supplier CIRF at the time of review component meets EU article and Global inventory exemptions
37404,144462,39161,114,ECL,Korean Existing Chemicals Inventory,KKDIK,er supplier CIRF at the time of review component meets EU article and Global inventory exemptions
37405,144462,39161,115,PICCS,Philippine Inventory of Chemicals and Chemic,SERB,er supplier CIRF at the time of review component meets EU article and Global inventory exemptions
37406,144462,39161,116,CLECS,Chinese List of Existing Chemical substances,SOAF,er supplier CIRF at the time of review component meets EU article and Global inventory exemptions
37407,144462,39161,117,NZTSD,New Zealand Toxic Substances Database,,
37408,144462,39161,202,TAIWANECN,Taiwan Existing and New Chemical Notification,ENCS,er supplier CIRF at the time of review component meets EU article and Global inventory exemptions
37409,144462,39161,203,ISHL,Japanese Industrial Safety and Health Law,,
37410,144462,39161,204,KKDIK,Turkey REACH compliance check completed,,
37411,144462,39161,205,CEPAN,Canadian Environmental Protection Act NDSL,ISHL,er supplier CIRF at the time of review component meets EU article and Global inventory exemptions
37412,144462,39161,206,SERB,Serbia,JAPAN,er supplier CIRF at the time of review component meets EU article and Global inventory exemptions
37413,144462,39161,207,IND,Indonesia,,
37414,144462,39161,208,THAI,Thailand,,
37415,144462,39161,209,TAIW,Taiwan,IND,er supplier CIRF at the time of review component meets EU article and Global inventory exemptions
37416,144702,39341,108,TSCASEC,"TSCA Sections 4,5,6,7,8 or 12 ",,
37417,144702,39341,109,CEPA,Canadian Environmental Protection Act,,
37418,144702,39341,110,EINECS,European Inventory of Existing Commercial Chemical,CEPAD,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions.
37419,144702,39341,111,ELINCS,European REACH,CEPAN,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions.
37420,144702,39341,112,AICS,Australian Inventory of chemical Substances,ELINCS,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions.
37421,144702,39341,113,ENCS,Japanese Existing and New Chemical substances,EINECS,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions.
37422,144702,39341,114,ECL,Korean Existing Chemicals Inventory,KKDIK,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions.
37423,144702,39341,115,PICCS,Philippine Inventory of Chemicals and Chemic,SERB,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions.
37424,144702,39341,116,CLECS,Chinese List of Existing Chemical substances,SOAF,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions.
37425,144702,39341,117,NZTSD,New Zealand Toxic Substances Database,,
37426,144702,39341,202,TAIWANECN,Taiwan Existing and New Chemical Notification,ENCS,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions.
37427,144702,39341,203,ISHL,Japanese Industrial Safety and Health Law,,
37428,144702,39341,204,KKDIK,Turkey REACH compliance check completed,,
37429,144702,39341,205,CEPAN,Canadian Environmental Protection Act NDSL,ISHL,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions.
37430,136727,35801,108,TSCASEC,"TSCA Sections 4,5,6,7,8 or 12 ",,
37431,136727,35801,109,CEPA,Canadian Environmental Protection Act,,
37432,136727,35801,110,EINECS,European Inventory of Existing Commercial Chemical,CEPAD,DSL OK Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions
37433,136727,35801,111,ELINCS,European REACH,CEPAN,Not on NDSL OK Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions
37434,136727,35801,112,AICS,Australian Inventory of chemical Substances,ELINCS,EU REACH Reg exempt Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions
37435,136727,35801,113,ENCS,Japanese Existing and New Chemical substances,EINECS,EU REACH reg exempt Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions
37436,136727,35801,114,ECL,Korean Existing Chemicals Inventory,KKDIK,KKDIK Reg Exempt Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions
37437,136727,35801,115,PICCS,Philippine Inventory of Chemicals and Chemic,SERB,
37438,136727,35801,116,CLECS,Chinese List of Existing Chemical substances,SOAF,ENCS OK Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions
37439,136727,35801,117,NZTSD,New Zealand Toxic Substances Database,,
37440,136727,35801,202,TAIWANECN,Taiwan Existing and New Chemical Notification,ENCS,
37441,136727,35801,203,ISHL,Japanese Industrial Safety and Health Law,,ISHL OK Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions
37442,136727,35801,204,KKDIK,Turkey REACH compliance check completed,,IECSA OK Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions
37443,136727,35801,205,CEPAN,Canadian Environmental Protection Act NDSL,ISHL,
37444,133558,35501,108,TSCASEC,"TSCA Sections 4,5,6,7,8 or 12 ",,
37445,133558,35501,109,CEPA,Canadian Environmental Protection Act,,
37446,133558,35501,110,EINECS,European Inventory of Existing Commercial Chemical,CEPAD,DSL exempt OK 
37447,133558,35501,111,ELINCS,European REACH,CEPAN,Not on NDSL OK 
37448,133558,35501,112,AICS,Australian Inventory of chemical Substances,ELINCS,EU REACH Reg exempt OK 
37449,133558,35501,113,ENCS,Japanese Existing and New Chemical substances,EINECS,EU REACH Reg exempt OK
37450,133558,35501,114,ECL,Korean Existing Chemicals Inventory,KKDIK,KKDIK Reg exempt OK
37451,133558,35501,115,PICCS,Philippine Inventory of Chemicals and Chemic,SERB,
37452,133558,35501,116,CLECS,Chinese List of Existing Chemical substances,SOAF,ENCS exempt OK 
37453,133558,35501,117,NZTSD,New Zealand Toxic Substances Database,,
37454,133558,35501,202,TAIWANECN,Taiwan Existing and New Chemical Notification,ENCS,
