,AP_PGM_ID,PGM_ID,REGION_FOR_SOS_APPROVAL,PROH_PLANT_NAME
28539,22986,123905,NA,Napanee
28543,22986,123905,NA,Valleyfield
28547,22986,123905,NA,
28549,22986,123905,EMEA,Adapazari
28553,22986,123905,EMEA,Izmit
28555,22997,124084,NA,
28556,22998,124085,NA,
28557,22999,124086,NA,
28558,23000,124087,NA,
28559,23001,124088,NA,
28560,23002,124089,NA,
28561,23003,124090,NA,
28562,23004,124091,NA,
28563,23005,124092,NA,
28564,23006,124093,NA,
28565,23007,124094,NA,
28566,23012,124171,,
28567,23013,124172,,
28568,20120,67083,,
28569,20482,72633,NA,
28570,20482,72633,LA,
28571,20482,72633,EMEA,Adapazari
28572,20482,72633,AP,
28575,20482,72633,EMEA,Izmit
28579,20482,72633,EMEA,Melksham
28583,20482,72633,EMEA,Krusevac
28585,21007,81009,NA,
28586,21007,81009,LA,
28587,21007,81009,EMEA,
28588,21007,81009,AP,
28589,21008,81010,NA,
28590,21008,81010,LA,
28591,21008,81010,EMEA,
28592,21008,81010,AP,
28593,21009,81011,NA,
28594,21009,81011,LA,
28595,21009,81011,EMEA,
28596,21009,81011,AP,
28597,21010,81012,NA,
28598,21010,81012,LA,
28599,21010,81012,EMEA,
28600,21010,81012,AP,
28601,21011,81013,NA,
28602,21011,81013,LA,
28603,21011,81013,EMEA,
28604,21011,81013,AP,
28605,21234,84059,,
28606,21570,95744,,
28607,21680,99958,,
28608,21682,99974,,
28609,21885,104631,,
28610,21966,106186,,
28611,21967,106187,,
28612,22084,109597,,
28613,22096,109893,NA,
28614,22096,109893,LA,
28615,22097,109894,NA,
28616,22097,109894,LA,
28617,22098,109895,NA,
28618,22098,109895,LA,
28619,22099,109896,NA,
28620,22099,109896,LA,
28621,22100,109897,NA,
28622,22100,109897,LA,
28623,22273,112469,,
28624,22274,112470,,
28625,22276,112472,,
28626,22278,112474,,
28627,22290,112655,NA,
28628,22378,114223,NA,
28629,22378,114223,LA,
28630,22378,114223,EMEA,
28631,22378,114223,AP,
28632,22424,114907,NA,
28633,22424,114907,LA,
28634,22424,114907,EMEA,
28635,22424,114907,AP,
28636,22426,114909,,
28637,22427,114910,,
28638,22992,123992,EMEA,Debica
28639,22992,123992,EMEA,Philippsburg
28640,22992,123992,EMEA,Adapazari
28641,22992,123992,EMEA,Sava
28642,22992,123992,EMEA,Izmit
28643,22992,123992,EMEA,Fulda
28644,22992,123992,EMEA,South Africa
28645,22992,123992,EMEA,Amiens South
28646,22992,123992,EMEA,Montlucon
28647,22992,123992,EMEA,Hanau
28648,22992,123992,EMEA,Wittlich
28649,22992,123992,EMEA,Fuerstenwalde
28650,22992,123992,EMEA,Riesa
28651,22992,123992,EMEA,Polymer-Technik Elbe GmbH
28652,22992,123992,EMEA,RCCE
28653,22992,123992,EMEA,Conbelts Bytom-SAEU
28654,22992,123992,EMEA,DRC Kauucuk
28655,22992,123992,EMEA,Empresa Industrial de Borracha SA-EIB
28656,22992,123992,EMEA,FTT Stomil Wolbrom SA
28657,22992,123992,EMEA,Geyer and Hosaja-Zak-ADY Gumowe w Mielcu-Sp. Zo.o
28658,22992,123992,EMEA,Hexpol - Berwin
28659,22992,123992,EMEA,Kabat Tyre
28660,22992,123992,EMEA,Kolsan
28661,22992,123992,EMEA,Kraiburg Austria GmbH and Co. KG
28662,22992,123992,EMEA,Marangoni S.p.A Rovereto
28663,22992,123992,EMEA,Marangoni S.p.A Hamburg
28664,22992,123992,EMEA,Matrax s.r.o.
28665,22992,123992,EMEA,Multiblend
28666,22992,123992,EMEA,Omya Uk Limited-Masterbatches
28667,22992,123992,EMEA,Ozka Lastik ve Kaucuk Inc.
28668,22992,123992,EMEA,Phoenix Compound Technology Hamburg
28669,22992,123992,EMEA,Phoenix Compound Technology Waltershausen
28670,22992,123992,EMEA,ProPS s.r.o.
28671,22992,123992,EMEA,S and N Rubber¿
28672,22992,123992,EMEA,Socamont-S.A.
28673,22992,123992,EMEA,Stomil Poznan
28674,22992,123992,EMEA,Tecnogum
28675,22992,123992,EMEA,Vil Kaucuk San.ve Tic. Ltd Sti
28676,22992,123992,EMEA,Zaklady Chemiczne BOCHEM Sp. z o.o
28677,22992,123992,EMEA,Dudelange
28678,22992,123992,EMEA,Melksham
28679,22992,123992,EMEA,Krusevac
28680,23172,126175,NA,
28681,23173,126177,NA,
28682,23268,127804,NA,
28683,23268,127804,LA,
28684,23268,127804,EMEA,
28685,23268,127804,AP,
28686,23270,127866,EMEA,
28687,23274,127870,,
28688,23284,127935,NA,
28689,23284,127935,LA,
28690,23284,127935,EMEA,
28691,23284,127935,AP,
28692,23290,127997,,
28693,23312,128317,,
28694,23314,128319,,
28695,23333,128400,,
28696,23334,128401,,
28697,23336,128403,,
28698,23337,128404,,
28699,23350,128518,NA,
28700,23350,128518,LA,
28701,23350,128518,EMEA,
28702,23352,128521,,
28703,23358,128634,NA,
28704,23358,128634,LA,
28705,23358,128634,EMEA,
28706,23358,128634,AP,
28707,23359,128635,NA,
28708,23359,128635,LA,
28709,23359,128635,EMEA,
28710,23359,128635,AP,
28711,23374,128748,NA,Medicine Hat
28712,23374,128748,EMEA,
28713,23374,128748,NA,Napanee
28715,23374,128748,NA,Valleyfield
28717,23374,128748,NA,
28718,23374,128748,EMEA,Adapazari
28720,23374,128748,EMEA,Izmit
28721,23376,128749,NA,
28722,23377,128750,NA,
28723,23379,128752,NA,
28724,23380,128753,NA,
28725,23382,128755,NA,
28726,23394,128866,EMEA,
28727,23394,128866,AP,
28728,23399,128924,NA,
28729,23399,128924,LA,
28730,23399,128924,EMEA,
28731,23399,128924,AP,
28732,23406,129108,,
28733,23407,129109,,
28734,23408,129110,,
28735,20116,67079,NA,
28736,20116,67079,LA,
28737,20116,67079,EMEA,
28738,20116,67079,AP,
28739,20576,73960,,
28740,20703,76302,NA,
28741,20703,76302,LA,
28742,20703,76302,EMEA,
28743,20703,76302,AP,
28744,20728,76687,,
28745,21148,82713,NA,
28746,21148,82713,LA,
28747,21148,82713,AP,
28748,21462,93546,NA,
28749,21462,93546,LA,
28750,21462,93546,EMEA,
28751,21462,93546,AP,
28752,21644,98491,NA,
28753,21644,98491,LA,
28754,21644,98491,EMEA,
28755,21644,98491,AP,
28756,21645,98492,NA,
28757,21645,98492,LA,
28758,21645,98492,EMEA,
28759,21645,98492,AP,
28760,21646,98493,NA,
28761,21646,98493,LA,
28762,21646,98493,EMEA,
28763,21646,98493,AP,
28764,21647,98494,NA,
28765,21647,98494,LA,
28766,21647,98494,EMEA,
28767,21647,98494,AP,
28768,21648,98495,NA,
28769,21648,98495,LA,
28770,21648,98495,EMEA,
28771,21648,98495,AP,
28772,21649,98496,NA,
28773,21649,98496,LA,
28774,21649,98496,EMEA,
28775,21649,98496,AP,
28776,21650,98497,NA,
28777,22202,111383,NA,
28778,22354,113478,,
28779,22384,114409,,
28780,22385,114410,NA,
28781,22385,114410,LA,
28782,22385,114410,EMEA,
28783,22385,114410,AP,
28784,22450,115029,,
28785,22514,116304,NA,
28786,22517,116307,NA,
28787,22610,117609,,
28788,22892,122258,,
28789,22910,122571,,
28790,23418,129302,,
28791,23419,129303,,
28792,23046,124667,NA,
28793,23054,124743,NA,
28794,23054,124743,LA,
28795,23054,124743,EMEA,
28796,23054,124743,AP,
28797,23058,124747,,
28798,23061,124750,,
28799,23062,124751,,
28800,23063,124752,,
28801,23070,124759,NA,
28802,23070,124759,LA,
28803,23070,124759,EMEA,
28804,23070,124759,AP,
28805,23092,125193,NA,
28806,23092,125193,LA,
28807,23092,125193,EMEA,
28808,23092,125193,AP,
28809,23109,125331,,
28810,23110,125332,NA,
28811,23110,125332,LA,
28812,23110,125332,EMEA,
28813,23110,125332,AP,
28814,23115,125397,NA,
28815,23115,125397,LA,
28816,23115,125397,EMEA,Adapazari
28817,23115,125397,AP,
28820,23115,125397,EMEA,Izmit
28824,23115,125397,EMEA,
28825,23115,125397,AP,Thailand
28826,23144,125626,,
28827,23186,126262,NA,
28828,23186,126262,LA,
28829,23186,126262,EMEA,
28830,23186,126262,AP,
28831,23211,126456,NA,
28832,23296,128059,NA,
28833,23296,128059,LA,
28834,23296,128059,EMEA,
28835,23296,128059,AP,
28836,23299,128063,NA,
28837,23299,128063,LA,
28838,23299,128063,AP,Nippon Giant
28839,23308,128259,,
28840,23318,128376,,
28841,23319,128378,NA,
28842,23319,128378,LA,
28843,23319,128378,EMEA,
28844,23319,128378,AP,
28845,23320,128379,NA,
28846,23320,128379,LA,
28847,23320,128379,EMEA,
28848,23320,128379,AP,
28849,23346,128515,,
28850,23354,128575,,
28851,20186,68054,,
28852,20472,72224,NA,
28853,20472,72224,LA,
28854,20472,72224,EMEA,
28855,20472,72224,AP,
28856,20474,72227,NA,
28857,20474,72227,LA,Peru
28858,20474,72227,EMEA,
28859,20474,72227,AP,
28861,20474,72227,LA,
28863,20474,72227,AP,Thailand
28864,20475,72228,NA,
28865,20475,72228,LA,
28866,20475,72228,EMEA,
28867,20475,72228,AP,
28868,20568,73953,NA,
28869,20764,77251,,
28870,20900,79234,NA,
28871,20900,79234,LA,
28872,20900,79234,EMEA,
28873,20900,79234,AP,
28874,21014,81018,NA,
28875,21014,81018,LA,
28876,21014,81018,EMEA,
28877,21014,81018,AP,
28878,21428,92448,,
28879,21429,92449,,
28880,21509,94685,NA,
28881,21510,94686,NA,
28882,21514,94690,NA,
28883,21632,97888,,
28884,21672,99618,,
28885,21681,99959,NA,
28886,21681,99959,LA,
28887,21681,99959,EMEA,
28888,21681,99959,AP,
28889,21708,100790,NA,
28890,21818,103153,,
28891,21819,103154,,
28892,21852,103684,NA,
28893,21853,103685,NA,
28894,21854,103686,NA,
28895,21855,103687,NA,
28896,21856,103688,NA,
28897,22994,124081,NA,
28898,22995,124082,NA,
28899,22996,124083,NA,
28900,23150,125696,,
28901,23409,129111,,
28902,23412,129254,,
28903,23413,129255,,
28904,23428,129352,NA,
28905,23428,129352,LA,
28906,23428,129352,AP,
28907,23448,129613,,
28908,23456,129714,AP,
28909,23457,129715,AP,
28910,23480,129938,NA,
28911,23480,129938,LA,
28912,23480,129938,AP,
28916,23483,129940,,
28917,23484,129941,,
28918,23500,130026,,
28919,23502,130061,,
28920,23511,130071,,
28921,23558,130308,,
28922,23604,130508,,
28923,23605,130509,NA,
28924,23605,130509,LA,
28925,23605,130509,EMEA,Melksham
28926,23605,130509,AP,
28929,23605,130509,EMEA,Krusevac
28931,23606,130511,,
28932,23607,130512,NA,
28933,23607,130512,LA,
28934,23607,130512,EMEA,Debica
28935,23607,130512,AP,
28938,23607,130512,EMEA,Luxembourg
28942,23607,130512,EMEA,Adapazari
28946,23607,130512,EMEA,Sava
28950,23607,130512,EMEA,Izmit
28954,23607,130512,EMEA,Fulda
28958,23607,130512,EMEA,Montlucon
28962,23607,130512,EMEA,Hanau
28966,23607,130512,EMEA,Wittlich
28970,23607,130512,EMEA,ICM*L
28974,23607,130512,EMEA,Melksham
28976,23608,130513,,
28977,23612,130520,NA,
28978,23612,130520,LA,
28979,23612,130520,EMEA,Adapazari
28980,23612,130520,AP,
28983,23612,130520,EMEA,Izmit
28987,23612,130520,EMEA,Melksham
28989,20506,72961,NA,
28990,20506,72961,LA,
28991,20506,72961,AP,
28992,20510,73021,NA,
28993,20511,73022,NA,
28994,20512,73023,NA,
28995,20513,73024,NA,
28996,20514,73025,NA,
28997,20516,73027,NA,
28998,20516,73027,LA,
28999,20516,73027,EMEA,Adapazari
29000,20516,73027,AP,
29003,20516,73027,EMEA,Izmit
29005,20599,74317,NA,
29006,20600,74318,NA,
29007,20601,74319,NA,
29008,20623,74992,,
29009,20742,76943,,
29010,20825,78188,NA,
29011,20825,78188,LA,
29012,20825,78188,EMEA,
29013,20825,78188,AP,
29014,20836,78251,NA,
29015,20836,78251,LA,
29016,20836,78251,EMEA,
29017,20836,78251,AP,
29018,20837,78252,NA,
29019,20837,78252,LA,
29020,20837,78252,EMEA,
29021,20837,78252,AP,
29022,20838,78253,NA,
29023,20838,78253,LA,
29024,20838,78253,EMEA,
29025,20838,78253,AP,
29026,20839,78254,NA,
29027,20839,78254,LA,
29028,20839,78254,EMEA,
29029,20839,78254,AP,
29030,20923,79429,,
29031,21042,81371,NA,
29032,21043,81372,NA,
29033,21044,81425,NA,
29034,21044,81425,LA,
29035,21044,81425,EMEA,
29036,21044,81425,AP,
29037,21069,81729,NA,
29038,21069,81729,LA,
29039,21069,81729,EMEA,
29040,21069,81729,AP,
29041,21070,81730,NA,
29042,21070,81730,LA,
29043,21070,81730,EMEA,
29044,21070,81730,AP,
29045,21237,84139,NA,
29046,21238,84140,NA,
29047,21240,84142,NA,
29048,21544,95087,,
29049,21545,95088,,
29050,23114,125396,NA,
29051,23114,125396,LA,
29052,23114,125396,EMEA,
29053,23114,125396,AP,
29054,23118,125399,,
29055,23298,128062,NA,
29056,23298,128062,LA,
29057,23298,128062,EMEA,Adapazari
29058,23298,128062,AP,
29061,23298,128062,EMEA,Izmit
29063,23368,128692,NA,
29064,23368,128692,LA,
29065,23368,128692,EMEA,
29066,23368,128692,AP,
29067,23370,128697,NA,
29068,23371,128698,NA,
29069,23372,128699,NA,
29070,23373,128700,NA,
29071,23373,128700,LA,
29072,23373,128700,EMEA,
29073,23373,128700,AP,
29074,23433,129363,,
29075,23445,129511,,
29076,23474,129897,NA,
29077,23474,129897,LA,
29078,23474,129897,EMEA,
29079,23474,129897,AP,
29080,23486,129976,,
29081,23518,130162,,
29082,23519,130163,,
29083,23564,130313,,
29084,23582,130327,NA,
29085,23585,130331,NA,
29086,23586,130332,NA,
29087,23587,130333,NA,
29088,20260,68807,,
29089,20356,70292,,
29090,20360,70295,,
29091,20492,72771,NA,
29092,20682,75934,NA,
29093,20687,75939,NA,
29094,20688,75940,NA,
29095,20800,77978,EMEA,Adapazari
29096,20800,77978,EMEA,Izmit
29097,20800,77978,EMEA,Melksham
29098,20936,79494,,
29099,20994,80430,NA,
29100,21118,82218,,
29101,21146,82577,AP,
29102,21220,83832,NA,Medicine Hat
29103,21220,83832,LA,
29104,21220,83832,EMEA,
29105,21220,83832,NA,Napanee
29108,21220,83832,NA,Valleyfield
29111,21414,91401,,
29112,21465,93550,NA,
29113,21465,93550,LA,
29114,21465,93550,EMEA,
29115,21465,93550,AP,
29116,21718,101298,NA,
29117,21718,101298,LA,
29118,21718,101298,EMEA,
29119,21718,101298,AP,
29120,21804,102858,NA,
29121,21805,102859,NA,
29122,21808,102862,,
29123,21834,103503,NA,
29124,21834,103503,LA,
29125,21834,103503,EMEA,Debica
29126,21834,103503,AP,
29129,21834,103503,EMEA,Luxembourg
29133,21834,103503,EMEA,Adapazari
29137,21834,103503,EMEA,Sava
29141,21834,103503,EMEA,Izmit
29145,21834,103503,EMEA,Fulda
29149,21834,103503,EMEA,
29150,21834,103503,AP,Nippon Giant
29153,21834,103503,EMEA,Amiens South
29157,21834,103503,EMEA,Montlucon
29161,21834,103503,EMEA,Hanau
29165,21834,103503,EMEA,Wittlich
29169,21834,103503,EMEA,Fuerstenwalde
29173,21834,103503,EMEA,Riesa
29177,21834,103503,EMEA,ICM*L
29181,21834,103503,EMEA,Kraiburg Austria GmbH and Co. KG
29183,21835,103504,NA,
29184,21835,103504,LA,
29185,21835,103504,EMEA,
29186,21835,103504,AP,
29187,21857,103689,NA,
29188,21858,103690,NA,
29189,21859,103691,NA,
29190,22072,109305,NA,
29191,22250,112188,,
29192,22266,112376,,
29193,22356,113642,,
29194,22428,114912,,
29195,22460,115212,NA,
29196,22460,115212,LA,
29197,22460,115212,EMEA,
29198,22460,115212,AP,
29199,22473,115475,,
29200,22766,119877,AP,
29201,22783,120083,,
29202,23260,127532,,
29203,23446,129570,,
29204,23552,130267,,
29205,23614,130559,NA,
29206,20218,68393,,
29207,20620,74654,,
29208,20621,74655,,
29209,20716,76583,NA,Medicine Hat
29210,20716,76583,LA,
29211,20716,76583,EMEA,
29212,20716,76583,AP,
29213,20716,76583,NA,Napanee
29217,20716,76583,NA,
29219,20716,76583,EMEA,Adapazari
29223,20716,76583,EMEA,Izmit
29228,20716,76583,AP,Nippon Giant
29232,20716,76583,AP,Indonesia
29233,20716,76583,NA,Chem Niagara Falls
29239,20716,76583,EMEA,Vil Kaucuk San.ve Tic. Ltd Sti
29241,20792,77837,,
29242,20898,79181,NA,
29243,20898,79181,LA,
29244,20898,79181,EMEA,
29245,20898,79181,AP,
29246,21012,81014,,
29247,21523,94819,NA,
29248,21523,94819,LA,
29249,21523,94819,EMEA,
29250,21524,94820,NA,
29251,21524,94820,LA,
29252,21524,94820,EMEA,
29253,21525,94821,NA,
29254,21525,94821,LA,
29255,21525,94821,EMEA,
29256,21526,94822,NA,
29257,21526,94822,LA,
29258,21526,94822,EMEA,
29259,21614,97445,NA,
29260,21616,97447,NA,
29261,21617,97448,NA,
29262,21626,97457,NA,
29263,21626,97457,LA,
29264,21626,97457,EMEA,
29265,21626,97457,AP,
29266,21670,99617,,
29267,21700,100625,NA,
29268,21702,100628,,
29269,21720,101301,NA,
29270,21721,101302,NA,
29271,21722,101303,NA,
29272,21723,101304,NA,
29273,21724,101305,NA,
29274,21725,101306,NA,
29275,23521,130168,,
29276,23554,130269,,
29277,23761,132215,,
29278,23809,132826,NA,Medicine Hat
29279,23809,132826,LA,
29280,23809,132826,EMEA,
29281,23809,132826,AP,
29282,23809,132826,NA,Napanee
29286,23809,132826,NA,Valleyfield
29290,23809,132826,NA,
29292,23809,132826,EMEA,Adapazari
29296,23809,132826,EMEA,Izmit
29300,23809,132826,EMEA,Melksham
29302,20162,67794,EMEA,
29303,20206,68308,,
29304,20208,68310,,
29305,20258,68803,NA,
29306,20436,71516,NA,
29307,20436,71516,LA,
29308,20436,71516,EMEA,
29309,20436,71516,AP,
29310,21336,88270,NA,
29311,21337,88271,NA,
29312,21338,88272,EMEA,
29313,21572,95771,,
29314,21636,98190,,
29315,21673,99619,,
29316,21693,100618,NA,
29317,21694,100619,NA,
29318,21695,100620,NA,
29319,21696,100621,NA,
29320,21697,100622,NA,
29321,21698,100623,NA,
29322,21704,100630,NA,Danville
29323,21784,102379,NA,
29324,21784,102379,LA,
29325,21785,102380,NA,
29326,21785,102380,LA,
29327,21899,104831,NA,
29328,21899,104831,EMEA,
29329,21901,104833,NA,
29330,21901,104833,EMEA,
29331,21902,104834,NA,
29332,21902,104834,EMEA,
29333,21903,104835,NA,
29334,21903,104835,EMEA,
29335,21904,104836,NA,
29336,21904,104836,EMEA,
29337,22020,108206,,
29338,22146,110682,,
29339,22472,115474,,
29340,22474,115476,,
29341,22480,115646,,
29342,22490,115745,NA,
29343,23096,125256,NA,
29344,23096,125256,LA,
29345,23096,125256,EMEA,
29346,23096,125256,AP,
29347,23462,129807,EMEA,
29348,23462,129807,AP,
29349,23562,130311,NA,
29350,23562,130311,LA,
29351,23571,130318,,
29352,23574,130321,,
29353,23703,131461,NA,
29354,23790,132652,NA,
29355,23790,132652,LA,
29356,23790,132652,EMEA,
29357,23790,132652,AP,
29358,23888,133558,NA,
29359,23888,133558,LA,
29360,23888,133558,EMEA,
29361,23888,133558,AP,
29362,23903,133805,NA,
29363,23903,133805,LA,
29364,23903,133805,EMEA,
29365,23903,133805,AP,
29366,20136,67280,,
29367,20355,70291,NA,
29368,20355,70291,LA,
29369,20355,70291,EMEA,Adapazari
29370,20355,70291,AP,
29373,20355,70291,EMEA,Izmit
29377,20355,70291,EMEA,
29378,20355,70291,AP,Nippon Giant
29379,20358,70294,EMEA,
29380,20366,70365,,
29381,20564,73937,NA,
29382,20564,73937,LA,
29383,20564,73937,EMEA,
29384,20564,73937,AP,
29385,20580,74097,NA,
29386,20580,74097,LA,
29387,20580,74097,EMEA,
29388,20580,74097,AP,
29389,20581,74098,NA,
29390,20581,74098,LA,
29391,20581,74098,EMEA,
29392,20581,74098,AP,
29393,20582,74099,NA,
29394,20582,74099,LA,
29395,20582,74099,EMEA,
29396,20582,74099,AP,
29397,20694,76083,NA,
29398,20694,76083,LA,
29399,20694,76083,EMEA,
29400,20694,76083,AP,Nippon Giant
29401,20696,76084,NA,
29402,20696,76084,LA,
29403,20696,76084,EMEA,
29404,20696,76084,AP,Nippon Giant
29405,20737,76868,NA,
29406,20738,76869,NA,
29407,20739,76870,NA,
29408,20815,78177,,
29409,20817,78179,,
29410,20882,78824,NA,
29411,20884,78826,NA,
29412,20884,78826,LA,
29413,20884,78826,EMEA,
29414,20884,78826,AP,
29415,21064,81725,NA,
29416,21064,81725,LA,
29417,21064,81725,EMEA,
29418,21064,81725,AP,
29419,21144,82570,,
29420,21247,84351,EMEA,
29421,21300,85304,NA,
29422,21300,85304,LA,
29423,21300,85304,AP,
29424,21447,93162,AP,
29425,21558,95356,NA,
29426,21558,95356,LA,
29427,21558,95356,EMEA,
29428,21558,95356,AP,
29429,21559,95357,NA,
29430,21559,95357,LA,
29431,21559,95357,EMEA,
29432,21559,95357,AP,
29433,21560,95358,NA,
29434,21560,95358,LA,
29435,21560,95358,EMEA,
29436,21560,95358,AP,
29437,21598,96900,NA,
29438,21598,96900,LA,
29439,21598,96900,EMEA,
29440,21598,96900,AP,
29441,21599,96901,NA,
29442,21599,96901,LA,
29443,21599,96901,EMEA,
29444,21599,96901,AP,
29445,21600,96903,NA,
29446,21600,96903,LA,
29447,21600,96903,EMEA,
29448,21600,96903,AP,
29449,21726,101307,NA,
29450,21729,101497,AP,
29451,21752,101895,EMEA,
29452,21756,101994,NA,
29453,21756,101994,LA,
29454,21756,101994,EMEA,
29455,21756,101994,AP,
29456,21793,102573,NA,
29457,21794,102574,NA,
29458,21795,102575,NA,
29459,22828,121327,NA,
29460,22828,121327,LA,
29461,22828,121327,AP,Nippon Giant
29462,22870,122022,,
29463,23199,126390,,
29464,23315,128320,NA,
29465,23315,128320,LA,
29466,23315,128320,EMEA,
29467,23315,128320,AP,
29468,23453,129672,,
29469,23723,131721,,
29470,23891,133562,,
29471,23892,133563,,
29472,20099,66914,NA,
29473,20100,66915,NA,
29474,20288,69130,NA,
29475,20288,69130,LA,
29476,20288,69130,EMEA,
29477,20288,69130,AP,
29478,20426,71355,NA,
29479,20426,71355,LA,
29480,20426,71355,EMEA,
29481,20426,71355,AP,
29482,20518,73028,,
29483,20542,73398,NA,
29484,20542,73398,AP,
29485,20748,77030,NA,
29486,20748,77030,LA,
29487,20748,77030,EMEA,
29488,20748,77030,AP,
29489,20795,77911,,
29490,20804,78037,EMEA,
29491,21147,82579,,
29492,21178,82937,NA,
29493,21178,82937,LA,
29494,21178,82937,EMEA,
29495,21178,82937,AP,
29496,21179,82938,NA,
29497,21179,82938,LA,
29498,21179,82938,EMEA,
29499,21179,82938,AP,
29500,21197,83229,,
29501,21328,86815,NA,
29502,21328,86815,LA,
29503,21328,86815,EMEA,
29504,21328,86815,AP,
29505,21331,87011,NA,
29506,21355,89243,NA,
29507,21356,89244,NA,
29508,21470,93554,,
29509,21588,96374,NA,Medicine Hat
29510,21588,96374,LA,
29511,21588,96374,EMEA,
29512,21588,96374,AP,
29513,21588,96374,NA,Napanee
29517,21588,96374,NA,Valleyfield
29521,21588,96374,NA,
29523,21588,96374,EMEA,Debica
29527,21588,96374,EMEA,Luxembourg
29531,21588,96374,EMEA,Adapazari
29535,21588,96374,EMEA,Sava
29539,21588,96374,EMEA,Izmit
29543,21588,96374,EMEA,Fulda
29548,21588,96374,AP,Nippon Giant
29551,21588,96374,EMEA,Amiens South
29555,21588,96374,EMEA,Montlucon
29559,21588,96374,EMEA,Hanau
29563,21588,96374,EMEA,Wittlich
29567,21588,96374,EMEA,Fuerstenwalde
29571,21588,96374,EMEA,Riesa
29573,21948,106075,,
29574,22312,112917,NA,
29575,22390,114485,NA,
29576,22491,115746,NA,
29577,22492,115747,NA,
29578,22513,116303,NA,
29579,22516,116306,NA,
29580,22519,116309,NA,
29581,22521,116311,NA,
29582,22522,116312,EMEA,
29583,22706,119089,,
29584,23360,128686,NA,
29585,23360,128686,LA,
29586,23360,128686,EMEA,
29587,23360,128686,AP,
29588,23361,128687,NA,
29589,23361,128687,LA,
29590,23361,128687,EMEA,
29591,23361,128687,AP,
29592,23362,128688,NA,
29593,23362,128688,LA,
29594,23362,128688,EMEA,
29595,23362,128688,AP,
29596,23452,129671,,
29597,23530,130244,NA,
29598,23530,130244,LA,
